url,label
https://vtop.vit.ac.in/vtop/login,0
https://portal.iitb.ac.in/login,0
https://erp.iisc.ac.in/account/login,0
https://ssoenroll.iitr.ac.in/signin,0
https://lms.amrita.edu/login,0
https://accounts.google.com/signin,0
https://accounts.google.com/o/oauth2/auth,0
https://login.microsoftonline.com/common/oauth2/authorize,0
https://login.salesforce.com/,0
https://accounts.zoho.com/signin,0
https://auth.atlassian.com/login,0
https://sso.godaddy.com/login,0
https://idp.okta.com/login/login.htm,0
https://auth0.com/authorize,0
https://login.github.com/session,0
https://www.linkedin.com/login,0
https://secure.netflix.com/login,0
https://banking.hsbc.co.uk/login,0
https://app.slack.com/signin,0
https://signin.aws.amazon.com/signin,0
